wl,n1,n2
0.6460 ,0.054415387,4.379750578
0.6470 ,0.054073198,4.387382916
0.6480 ,0.053730504,4.395015655
0.6490 ,0.053388092,4.402649782
0.6500 ,0.053046731,4.410286268
0.6510 ,0.052707178,4.417926064
0.6520 ,0.052370175,4.425570102
0.6530 ,0.052036449,4.433219299
0.6540 ,0.051706717,4.440874551
0.6550 ,0.05138168,4.448536737
0.6560 ,0.051062026,4.45620672
0.6570 ,0.05074843,4.463885346
0.6580 ,0.050441556,4.471573443
0.6590 ,0.050142054,4.479271824
0.6600 ,0.049850538,4.486981261
0.6610 ,0.049567103,4.494702015
0.6620 ,0.049291358,4.502433867
0.6630 ,0.049022898,4.510176581
0.6640 ,0.048761326,4.517929922
0.6650 ,0.048506251,4.525693661
0.6660 ,0.048257289,4.533467569
0.6670 ,0.048014061,4.541251421
0.6680 ,0.047776196,4.549044994
0.6690 ,0.047543328,4.556848069
0.6700 ,0.047315097,4.564660426
0.6710 ,0.047091152,4.572481852
0.6720 ,0.046871143,4.580312133
0.6730 ,0.046654729,4.588151059
0.6740 ,0.046441576,4.595998423
0.6750 ,0.046231351,4.603854019
0.6760 ,0.046023732,4.611717643
0.6770 ,0.045818399,4.619589096
0.6780 ,0.045615039,4.627468178
0.6790 ,0.045413344,4.635354694
0.6800 ,0.04521301,4.643248449
0.6810 ,0.04501374,4.651149253
0.6820 ,0.044815242,4.659056916
0.6830 ,0.044617228,4.66697125
0.6840 ,0.044419416,4.674892071
0.6850 ,0.044221528,4.682819195
0.6860 ,0.044023292,4.690752442
